StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,ANANTPUR,BUKKARAYASAMUDRAM,NA,AGRICULTURE,Others,Others,Government Schemes,"ABANDONED OUT CALL FROM KISAN CALL CENTRE

","ప్రియమైన రైతు మీరు కిసాన్ కాల్ సెంటర్  కాల్ చేయడం గమనించడం జరిగింది. అందుకే మీకు కాల్  చేయడం జరిగింది,మీకు ఏదైనా సమస్య ఉంటే మల్లి తిరిగి 1800-180-1551 కి కాల్ చేయండి.",2025-02-12T18:10:44.517,2025,2
ANDHRA PRADESH,ANANTPUR,DHARMAVARAM,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON NEW FARMER REGISTRY INFORMATION,RECOMMENDED TO VISIT RYTHU SAVA KENDRAM,2025-02-12T19:05:06.897,2025,2
ANDHRA PRADESH,ANANTPUR,SINGANAMALA,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME eKYC ISSUE,PLEASE CONTACT YOUR MANDAL AGRICULTURAL OFFICER దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి,2025-02-13T09:57:05.897,2025,2
ANDHRA PRADESH,ANANTPUR,GOOTY,NA,AGRICULTURE,Others,Others,Government Schemes,"
FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME  ?",PLEASE CONTACT YOUR MANDAL AGRICULTURAL OFFICER దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి,2025-02-13T10:32:56.31,2025,2
ANDHRA PRADESH,ANANTPUR,ANANTAPUR,NA,AGRICULTURE,Others,Others,Government Schemes,ABANDANT OUTBOUND SURVEY CALL,"ABANDANT OUTBOUND SURVEY CALL--IF ANY QUERIES RELATED TO AGRICULTURE AND ALLIED SECTORS, RECOMMENDED TO CALL KISAN CALL CENTER 1800-180-1551 FOR FURTHER DETAILS",2025-02-13T11:29:01.963,2025,2
ANDHRA PRADESH,ANANTPUR,AMADAGUR,NA,AGRICULTURE,Others,Others,Government Schemes,"ABANDON OUT CALL FROM KISAN CALL CENTRE
"," ప్రియమైన రైతు మీరు కిసాన్ కాల్ సెంటర్ కాల్ చేయడం గమనించడం జరిగింది. అందుకే మీకు కాల్ చేయడం జరిగింది,మీకు ఏదైనా సమస్య ఉంటే తిరిగి 1800-180-1551 కి కాల్ చేయండి.
",2025-02-13T12:10:20.517,2025,2
ANDHRA PRADESH,ANANTPUR,0   ,NA,AGRICULTURE,Others,Others,Government Schemes,ABANDANT OUTBOUND SURVEY CALL,"--ABANDANT OUTBOUND SURVEY CALL--IF ANY QUERIES RELATED TO AGRICULTURE AND ALLIED SECTORS, RECOMMENDED TO CALL KISAN CALL CENTER 1800-180-1551 FOR FURTHER DETAILS..వ్యవసాయం మరియు అనుబంధ రంగాలకు సంబంధించిన ఏవైనా సందేహాలు ఉంటే, తదుపరి వివరాల కోసం కిసాన్ కాల్ సెంటర్ 1800-180-1551కి కాల్ చేయాలని సిఫార్సు చేయబడింది
",2025-02-13T12:57:47.43,2025,2
ANDHRA PRADESH,ANANTPUR,0   ,NA,AGRICULTURE,Others,Others,Government Schemes,"ABANDANT OUTBOUND SURVEY CALL
","--ABANDANT OUTBOUND SURVEY CALL--IF ANY QUERIES RELATED TO AGRICULTURE AND ALLIED SECTORS, RECOMMENDED TO CALL KISAN CALL CENTER 1800-180-1551 FOR FURTHER DETAILS..వ్యవసాయం మరియు అనుబంధ రంగాలకు సంబంధించిన ఏవైనా సందేహాలు ఉంటే, తదుపరి వివరాల కోసం కిసాన్ కాల్ సెంటర్ 1800-180-1551కి కాల్ చేయాలని సిఫార్సు చేయబడింది",2025-02-13T13:15:59.08,2025,2
ANDHRA PRADESH,ANANTPUR,0   ,NA,AGRICULTURE,Others,Others,Government Schemes,ABANDONED OUT CALL FROM KISAN CALL CENTRE,"--ప్రియమైన రైతు మీరు కిసాన్ కాల్ సెంటర్  కాల్ చేయడం గమనించడం జరిగింది. అందుకే మీకు కాల్  చేయడం జరిగింది,మీకు ఏదైనా సమస్య ఉంటే మల్లి తిరిగి 1800-180-1551 కి కాల్ చేయండి.",2025-02-13T18:03:40.1,2025,2
ANDHRA PRADESH,ANANTPUR,NALLAMADA,NA,AGRICULTURE,Millets,Maize (Makka),	Plant Protection	,farmer asked query on fall armyworm management in maize?,- 25-30 రోజుల పైరులో కార్బోప్యూరాన్ 3 జి గుళికలను ఎకరానికి 4 కిలోలు ఆకుల సుడులలో వేయాలి.,2025-02-14T08:52:21.867,2025,2
ANDHRA PRADESH,ANANTPUR,PUTLUR,NA,AGRICULTURE,Others,Others,Government Schemes,ABANDONED OUT CALL FROM KISAN CALL CENTRE ,"0 ప్రియమైన రైతు మీరు కిసాన్ కాల్ సెంటర్  కాల్ చేయడం గమనించడం జరిగింది. అందుకే మీకు కాల్  చేయడం జరిగింది,మీకు ఏదైనా సమస్య ఉంటే మల్లి తిరిగి 1800-180-1551 కి కాల్ చేయండి.
",2025-02-14T09:42:37.05,2025,2
ANDHRA PRADESH,ANANTPUR,RAYADURG,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,farmer asked query on brwon plant hopper management in paddy?,"RECOMMENDED TO SPRAY  PYMETROZINE (CHESS) 100 GRAMS /200 LITRES OF WATER/ ACRE       
ఫైమెట్రోజిన్ (చెస్) 100  గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపిఒక ఎకరాకు పిచికారి చేయాలి. 
",2025-02-14T09:43:43.053,2025,2
ANDHRA PRADESH,ANANTPUR,PUTLUR,NA,AGRICULTURE,Others,Others,Government Schemes,ABANDONED OUT CALL FROM KISAN CALL CENTRE ,"ప్రియమైన రైతు మీరు కిసాన్ కాల్ సెంటర్  కాల్ చేయడం గమనించడం జరిగింది. అందుకే మీకు కాల్  చేయడం జరిగింది,మీకు ఏదైనా సమస్య ఉంటే మల్లి తిరిగి 1800-180-1551 కి కాల్ చేయండి.
",2025-02-14T09:50:25.947,2025,2
ANDHRA PRADESH,ANANTPUR,AGALI,NA,AGRICULTURE,Others,Others,Government Schemes,"			
ABANDONED OUT CALL FROM KISAN CALL CENTRE","--		 ప్రియమైన రైతు మీరు కిసాన్ కాల్ సెంటర్  కాల్ చేయడం గమనించడం జరిగింది. అందుకే మీకు కాల్  చేయడం జరిగింది,మీకు ఏదైనా సమస్య ఉంటే మల్లి తిరిగి 1800-180-1551 కి కాల్ చేయండి.
",2025-02-14T10:07:42.36,2025,2
ANDHRA PRADESH,ANANTPUR,AGALI,NA,AGRICULTURE,Others,Others,Government Schemes,"					
ABANDONED OUT CALL FROM KISAN CALL CENTRE ","ప్రియమైన రైతు మీరు కిసాన్ కాల్ సెంటర్  కాల్ చేయడం గమనించడం జరిగింది. అందుకే మీకు కాల్  చేయడం జరిగింది,మీకు ఏదైనా సమస్య ఉంటే మల్లి తిరిగి 1800-180-1551 కి కాల్ చేయండి.
",2025-02-14T10:19:45.54,2025,2
ANDHRA PRADESH,ANANTPUR,AGALI,NA,AGRICULTURE,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),	Plant Protection	,farmer asked about dry rot management in bengal gram,"
RECOMMENDED TO SPRAY CARBENDAZIM +MANCOZEB (SAAF) 400GM / 200 LIT OF WATER /ACRE
కార్బెండజిమ్ + మాంకోజెబ్ (సాఫ్)  400 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి.",2025-02-14T10:31:45.147,2025,2
ANDHRA PRADESH,ANANTPUR,AGALI,NA,AGRICULTURE,Others,Others,Government Schemes,--ABANDON OUT CALL FROM KISAN CALL CENTRE,"
ప్రియమైన రైతు మీరు కిసాన్ కాల్ సెంటర్ కాల్ చేయడం గమనించడం జరిగింది. అందుకే మీకు కాల్ చేయడం జరిగింది,మీకు ఏదైనా సమస్య ఉంటే తిరిగి 1800-180-1551 కి కాల్ చేయండి.
",2025-02-14T11:30:03.493,2025,2
ANDHRA PRADESH,ANANTPUR,NALLAMADA,NA,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,FARMER ASKED QUERY ON FERTILIZER MANAGEMENT IN PADDY,దుబ్బు  చేసేటప్పుడు  : యూరియా 50 KGS/ACRE  ,2025-02-14T18:55:21.343,2025,2
ANDHRA PRADESH,ANANTPUR,AGALI,NA,AGRICULTURE,Others,Others,Government Schemes,ABANDON OUT CALL FROM KISAN CALL CENTRE," ప్రియమైన రైతు మీరు కిసాన్ కాల్ సెంటర్ కాల్ చేయడం గమనించడం జరిగింది. అందుకే మీకు కాల్ చేయడం జరిగింది,మీకు ఏదైనా సమస్య ఉంటే తిరిగి 1800-180-1551 కి కాల్ చేయండి.
",2025-02-15T11:06:44.67,2025,2
ANDHRA PRADESH,ANANTPUR,ANANTAPUR,NA,AGRICULTURE,Others,Others,Government Schemes,ANDHRA PRADESH ABANDONED OUT CALL FROM KISAN CALL CENTRE,"ప్రియమైన రైతు మీరు కిసాన్ కాల్ సెంటర్ కాల్ చేయడం గమనించడం జరిగింది. అందుకే మీకు కాల్ చేయడం జరిగింది,మీకు ఏదైనా సమస్య ఉంటే తిరిగి 1800-180-1551 కి కాల్ చేయండి",2025-02-15T11:40:59.79,2025,2
ANDHRA PRADESH,ANANTPUR,GARLADINNE,NA,AGRICULTURE,Others,Others,Government Schemes, FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME MOBILE NUMBERMOBILE NUMBER UPDATE,PLEASE CONTACT YOUR MANDAL AGRICULTURAL OFFICER దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి,2025-02-15T13:16:39.033,2025,2
ANDHRA PRADESH,ANANTPUR,PAMIDI,NA,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,FARMER ASKED QUERY ON NUTRIENT MANAGEMENT IN PADDY,"RECOMMENDED TO SPRAY AGROMINIMAX 600 GRAMS / 200 LITER OF WATER 
అగ్రోమింమాక్స్ ఎకరానికి 600 గ్రాములు 200 లీటర్ల నీటికి కలిపి పిచికారీ చేయాలి  
",2025-02-15T14:08:31.243,2025,2
ANDHRA PRADESH,ANANTPUR,0   ,NA,AGRICULTURE,Others,Others,Government Schemes,"ABANDONED OUT CALL FROM KISAN CALL CENTRE

","--ప్రియమైన రైతు మీరు కిసాన్ కాల్ సెంటర్  కాల్ చేయడం గమనించడం జరిగింది. అందుకే మీకు కాల్  చేయడం జరిగింది,మీకు ఏదైనా సమస్య ఉంటే మల్లి తిరిగి 1800-180-1551 కి కాల్ చేయండి.",2025-02-15T17:47:10.307,2025,2
ANDHRA PRADESH,ANANTPUR,RAYADURG,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,FARMER ASKED QUERY ON BROWN PLANT HOPPER MANAGEMENT IN PADDY,RECOMMENDED TO SPRAY  BUPROFEZIN +ACEPHATE (TAPUS) 500 GRAMS /200 LITRES OF WATER/ ACRE    బుప్రోఫెజిన్ +అసిపేట్ (టాపూజ్) 500 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి,2025-02-15T18:36:54.37,2025,2
ANDHRA PRADESH,ANANTPUR,MUDIGUBBA,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),	Plant Protection	,FARMER ASKED QUERY  ON SUCKING PESTS MANAGEMENT IN GROUNDNUT ,"RECOMMENDED TO SPRAY THIAMETHOXAM 25% WG (SYNGENTA ACTARA) 
40 GRAMS /200 LITRES OF WATER / ACRE (0.2 GM/LT)
థయోమిథాక్జొమ్ (అక్టారా) 40 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",2025-02-16T19:49:01.15,2025,2
ANDHRA PRADESH,ANANTPUR,NALLAMADA,NA,HORTICULTURE,Flowers,Crossandra,	Plant Protection	,Farmer asked query about sucking pest management in crossandra?,డైమిథోయేట్ (రోగర్) 400 మిల్లి లీటర్లు /200 లీటర్ల నీటికి  కలిపి ఒక ఎకరాకు పిచికారి చేయాలి.,2025-02-17T10:12:02.74,2025,2
ANDHRA PRADESH,ANANTPUR,GOOTY,NA,AGRICULTURE,Pulses,Pigeon pea (red gram/arhar/tur),Market Information,"FARMER ASKED QUERY ABOUT MARKET INFORMATION OF REDGRAM
",దయచేసి మీ వ్యవసాయ మార్కెట్ ప్రెసిడెంట్ ని కలవండి ,2025-02-17T11:03:55.147,2025,2
ANDHRA PRADESH,ANANTPUR,NARPALA,NA,HORTICULTURE,Flowers,Marigold,Nutrient Management,FARMER ASKED QUERY ON NUTRIENT MANAGEMENT IN MARIGOLD,NPK 19-19-19  5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి (కేజీ/ఎకరానికి)  ,2025-02-17T16:40:42.633,2025,2
ANDHRA PRADESH,ANANTPUR,DHARMAVARAM,NA,AGRICULTURE,Cereals,Paddy (Dhan),Government Schemes,"Outbound call on Abandened
","Dear farmer, I am calling from Kisan Call Centre, if you have any problems regarding agricultural crops please contact 18001801551 for more details
ప్రియమైన రైతు, నేను కిసాన్ కాల్ సెంటర్ నుండి కాల్ చేస్తున్నాను, మీకు వ్యవసాయ పంటలకు సంబంధించి ఏవైనా సమస్యలు ఉంటే మరిన్ని వివరాల కోసం 18001801551ని సంప్రదించండి
",2025-02-17T18:24:56.883,2025,2
ANDHRA PRADESH,ANANTPUR,BELUGUPPA,NA,HORTICULTURE,Fruits,Mosambi,Nutrient Management,FARMER ASKED QUERY ABOUT NUTRIENT MANAGEMENT IN MOSAMBI ,"RECOMMENDED TO SPRAY POTASSIUM NITRATE 13-0-45 @ 5 GRAMS/1 LITER OF WATER(1KG/ACRE).పొటాషియం  నైట్రేట్  13-0-45 @ 5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి. 
RECOMMENDED TO SPRAY BORAX 3 GRAMS /1 LITR OF WATER  (600 GRAMS /ACRE/200 LITER WATER ) బోరాక్స్ 3 గ్రాములు / 1 లీటరు నీటిని పిచికారీ చేయడానికి సిఫార్సు చేయబడింది.",2025-02-18T08:01:07.047,2025,2
ANDHRA PRADESH,ANANTPUR,AGALI,NA,AGRICULTURE,Others,Others,Government Schemes,"Abondoned out call from kisan call centre
","ప్రియమైన రైతు మీరు కిసాన్ కాల్ సెంటర్ కాల్ చేయడం గమనించడం జరిగింది. అందుకే మీకు కాల్ చేయడం జరిగింది,మీకు ఏదైనా సమస్య ఉంటే మల్లి తిరిగి 1800-180-1551 కి కాల్ చేయండి.",2025-02-18T10:19:23.24,2025,2
ANDHRA PRADESH,ANANTPUR,BOMMANAHAL,NA,AGRICULTURE,Others,Others,Government Schemes,ABANDON OUT CALL FROM KISAN CALL CENTRE,"ప్రియమైన రైతు మీరు కిసాన్ కాల్ సెంటర్ కాల్ చేయడం గమనించడం జరిగింది. అందుకే మీకు కాల్ చేయడం జరిగింది,మీకు ఏదైనా సమస్య ఉంటే తిరిగి 1800-180-1551 కి కాల్ చేయండి.",2025-02-18T14:37:19.383,2025,2
